,_id,Suburb,Site_title,Site_streetaddress,Site_state,Site_postcode,Exposure_date_dtm,Exposure_date,Exposure_time,Notes,Added_date_dtm,Added_date,Added_time,Advice_title,Advice_instruction,Exposure_time_start_24,Exposure_time_end_24,tier,date_delay
639,120,Thomastown,Slades Beverages,46/40-50 Keon Parade,VIC,3074.0,2021-05-17,17/05/2021,6:00am - 2:30pm,Case attended,2021-05-30,30/05/2021,15:07:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,06:00:00,14:30:00,1,13.0
640,88,Epping,"Pacific Epping Plaza - Cotton On, Edge, Valleygirl, Supre and Boost Juice",571 - 583 High Street,VIC,3076.0,2021-05-25,25/05/2021,10:05am - 11:45am,Case walked around venue and attended multiple shops,2021-05-29,29/05/2021,16:26:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",10:05:00,11:45:00,2,4.0
641,89,Epping,Pacific Epping Plaza,571 - 583 High Street,VIC,3076.0,2021-05-25,25/05/2021,10:05am - 11:45am,Case attended venue,2021-05-29,29/05/2021,16:26:00,Tier 3 - Monitor for symptoms,"Anyone who has visited this location during these times should monitor for symptoms - If symptoms develop, immediately get tested and isolate until you receive a negative result.",10:05:00,11:45:00,3,4.0
642,90,Thomastown,Supa IGA Thomastown,122 Main Street,VIC,3074.0,2021-05-24,24/05/2021,11:10am - 11:50am,Case attended venue,2021-05-29,29/05/2021,16:26:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:10:00,11:50:00,2,5.0
643,91,Mernda,Caltex Mernda,1631W Plenty Road,VIC,3074.0,2021-05-25,25/05/2021,11:30am - 12:10pm,Case attended venue,2021-05-29,29/05/2021,19:40:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:30:00,12:10:00,2,4.0
644,92,Thomastown,7-Eleven Thomastown North,Cnr Edgars Road and Main Street,VIC,3074.0,2021-05-24,24/05/2021,11:00am - 11:45am,Case attended venue,2021-05-29,29/05/2021,19:40:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:00:00,11:45:00,2,5.0
645,93,Bundoora,"La Trobe University, Library All Levels (Except level 1)",Plenty Road & Kingsbury Drive,VIC,3086.0,2021-05-25,25/05/2021,11:45am - 2:30pm,Case attended venue,2021-05-29,29/05/2021,19:40:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:45:00,14:30:00,2,4.0
646,98,Malvern East (Chadstone),Chadstone Shopping Centre,1341 Dandenong Road,VIC,3148.0,2021-05-26,26/05/2021,11:53am - 2:00pm,Case walked around venue: Ground floor all areas. Lower ground floor: area immediately surrounding escalators outside Target only,2021-05-29,29/05/2021,20:26:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:53:00,14:00:00,2,3.0
647,99,Malvern East (Chadstone),Yokozuna - Chadstone Shopping Centre,1341 Dandenong Road,VIC,3148.0,2021-05-26,26/05/2021,11:55am - 12:52pm,Case dined at venue,2021-05-29,29/05/2021,20:26:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,11:55:00,12:52:00,1,3.0
648,100,Malvern East (Chadstone),Optus - Chadstone Shopping Centre,"Shop B311, 1341 Dandenong Road",VIC,3148.0,2021-05-26,26/05/2021,12:27pm - 1:17pm,Case shopped in store,2021-05-29,29/05/2021,20:26:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",12:27:00,13:17:00,2,3.0
649,101,Malvern East (Chadstone),Bakers Delight - Chadstone Shopping Centre,247C/ 1341 Dandenong Road,VIC,3148.0,2021-05-26,26/05/2021,12:40pm - 12:45pm,Case shopped at store,2021-05-29,29/05/2021,23:08:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",12:40:00,12:45:00,2,3.0
650,102,Malvern East (Chadstone),Woolworths - Chadstone Shopping Centre,1341 Dandenong Road,VIC,3148.0,2021-05-26,26/05/2021,1:16pm - 1:56pm,Case shopped in store,2021-05-29,29/05/2021,23:02:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",13:16:00,13:56:00,2,3.0
651,103,Arthurs Seat,Enchanted Adventure Garden,55 Purves Road,VIC,3936.0,2021-05-21,21/05/2021,11:25am - 3:00pm,Case attended,2021-05-30,30/05/2021,08:59:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,11:25:00,15:00:00,1,9.0
652,104,Epping,Kmart Epping,"Epping
Plaza Shopping Center. Cnr High & Cooper Street",VIC,3076.0,2021-05-26,26/05/2021,3:20pm - 4:10pm,Case attended venue,2021-05-30,30/05/2021,13:11:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:20:00,16:10:00,2,4.0
653,105,Epping,Coles Epping Plaza,"Shop Q002, Epping Plaza, High Street",VIC,3076.0,2021-05-24,24/05/2021,3:15pm - 4:15pm,Case attended venue,2021-05-30,30/05/2021,13:11:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:15:00,16:15:00,2,6.0
654,106,Craigieburn,PTV Bus Number 525,"Highland
SC/Grand Bvd to Donnybrook Rd/Dwyer Street",VIC,3064.0,2021-05-19,19/05/2021,3:15pm - 4:45pm,From Highland SC/Grand Bvd to Donnybrook Rd/Dwyer Street,2021-05-30,30/05/2021,13:27:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,15:15:00,16:45:00,1,11.0
655,107,Craigieburn,PTV Bus Number 525,"Highland
SC/Grand Bvd to Donnybrook Rd/Dwyer Street",VIC,3064.0,2021-05-25,25/05/2021,3:15pm - 4:45pm,From Highland SC/Grand Bvd to Donnybrook Rd/Dwyer Street,2021-05-30,30/05/2021,13:27:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,15:15:00,16:45:00,1,5.0
656,108,Hawthorn,Short Straw,743B Glenferrie Road ,VIC,3122.0,2021-05-23,23/05/2021,11:20am - 2:20pm,Case attended,2021-05-30,30/05/2021,13:27:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,11:20:00,14:20:00,1,7.0
657,109,Bundoora,IGA Agora Express (La Trobe University),"La Trobe University, Melbourne Campus, Shop 1 Agora East, Bundoora VIC 3083",VIC,3083.0,2021-05-25,25/05/2021,11:20am - 12:15pm,Case attended,2021-05-30,30/05/2021,01:56:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,11:20:00,12:15:00,1,5.0
658,110,Bundoora,"DFO Uni Hill - Champion, Melrose Avenue, Quiksilver, Factorie and Edge",2 Janefield Drive,VIC,3083.0,2021-05-25,25/05/2021,2:47pm - 4:07pm,Case attended,2021-05-30,30/05/2021,14:17:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",14:47:00,16:07:00,2,5.0
659,111,Craigieburn,Ambarsari Dhaba,3/38 Craigieburn Road,VIC,3064.0,2021-05-26,26/05/2021,7:20pm - 8:00pm,Case collected take away,2021-05-30,30/05/2021,14:17:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",19:20:00,20:00:00,2,4.0
660,113,Epping,Chemist Warehouse (Epping Homemaker Center),560-650 High Street,VIC,3076.0,2021-05-17,17/05/2021,6:55pm - 7:37pm,Case attended venue,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",18:55:00,19:37:00,2,13.0
661,114,Epping,Chemist Warehouse (Epping Homemaker Center),560-650 High Street,VIC,3076.0,2021-05-18,18/05/2021,6:30pm - 7:10pm,Case attended venue,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",18:30:00,19:10:00,2,12.0
662,115,Epping,Walker's Donuts Epping (Pacific Epping Shopping Centre),571-583 High Street,VIC,3076.0,2021-05-19,19/05/2021,3:00pm - 3:40pm,Case attended,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:00:00,15:40:00,2,11.0
663,116,Lalor,Coles Lalor,47-71 May Road,VIC,3075.0,2021-05-18,18/05/2021,3:35pm - 4:25pm,Case shopped,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:35:00,16:25:00,2,12.0
664,117,Lalor,Woolworths Lalor,Hurtle Street,VIC,3075.0,2021-05-25,25/05/2021,3:35pm - 4:25pm,Case shopped,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:35:00,16:25:00,2,5.0
665,118,Lalor,Woolworths Lalor,Hurtle Street,VIC,3075.0,2021-05-26,26/05/2021,11:10am - 12:00pm,Case shopped,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",11:10:00,12:00:00,2,4.0
666,119,Epping,MKS Spices'n Things Epping,1/84-88 Coopers Street,VIC,3076.0,2021-05-24,24/05/2021,3:35pm - 4:20pm,Case shopped,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",15:35:00,16:20:00,2,6.0
667,121,Thomastown,Slades Beverages,46/40-50 Keon Parade,VIC,3074.0,2021-05-18,18/05/2021,6:00am - 3:00pm,Case attended,2021-05-30,30/05/2021,15:07:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,06:00:00,15:00:00,1,12.0
668,122,Thomastown,Slades Beverages,46/40-50 Keon Parade,VIC,3074.0,2021-05-20,20/05/2021,6:00am - 3:00pm,Case attended,2021-05-30,30/05/2021,15:07:00,Tier 1 - Get tested immediately and quarantine for 14 days from exposure,Anyone who has visited this location during these times must get tested immediately and quarantine for 14 days from the exposure.,06:00:00,15:00:00,1,10.0
669,123,Thomastown,Slades Beverages,46/40-50 Keon Parade,VIC,3074.0,2021-05-21,21/05/2021,6:00am - 3:00pm,Case attended,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",06:00:00,15:00:00,2,9.0
670,124,Thomastown,Slades Beverages,46/40-50 Keon Parade,VIC,3074.0,2021-05-24,24/05/2021,6:00am - 3:00pm,Case attended,2021-05-30,30/05/2021,15:07:00,Tier 2 - Get tested urgently and isolate until you have a negative result,"Anyone who has visited this location during these times should urgently get tested, then isolate until confirmation of a negative result. Continue to monitor for symptoms, get tested again if symptoms appear.",06:00:00,15:00:00,2,6.0
